Time;Latitude;Longitude;Altitude;Speed;row;pitch;yaw
;;;;;175.400.000.000.000;-236.000.000.000.000;305.840.000.000.000
;;;;;181.600.000.000.000;-237.000.000.000.000;306.490.000.000.000
;;;;;189.500.000.000.000;-240.000.000.000.000;307.210.000.000.000
;;;;;199.000.000.000.000;-249.000.000.000.000;307.990.000.000.000
;;;;;208.100.000.000.000;-259.000.000.000.000;308.810.000.000.000
;;;;;216.800.000.000.000;-265.000.000.000.000;309.730.000.000.000
;;;;;224.200.000.000.000;-269.000.000.000.000;310.790.000.000.000
;;;;;230.100.000.000.000;-271.000.000.000.000;311.920.000.000.000
;;;;;235.000.000.000.000;-270.000.000.000.000;313.090.000.000.000
;;;;;239.600.000.000.000;-268.000.000.000.000;314.260.000.000.000
;;;;;244.300.000.000.000;-268.000.000.000.000;315.370.000.000.000
;;;;;248.500.000.000.000;-270.000.000.000.000;316.430.000.000.000
;;;;;252.000.000.000.000;-270.000.000.000.000;317.430.000.000.000
;;;;;254.900.000.000.000;-265.000.000.000.000;318.390.000.000.000
;;;;;256.700.000.000.000;-255.000.000.000.000;319.270.000.000.000
;;;;;257.000.000.000.000;-242.000.000.000.000;320.050.000.000.000
;;;;;258.600.000.000.000;-230.000.000.000.000;320.750.000.000.000
;;;;;260.700.000.000.000;-214.000.000.000.000;321.440.000.000.000
;;;;;262.900.000.000.000;-202.000.000.000.000;322.100.000.000.000
;;;;;266.300.000.000.000;-193.000.000.000.000;322.690.000.000.000
;;;;;269.900.000.000.000;-178.000.000.000.000;323.270.000.000.000
;;;;;269.500.000.000.000;-161.000.000.000.000;323.910.000.000.000
;;;;;267.900.000.000.000;-153.000.000.000.000;324.620.000.000.000
;;;;;266.700.000.000.000;-164.000.000.000.000;325.380.000.000.000
;;;;;261.300.000.000.000;-180.000.000.000.000;326.170.000.000.000
;;;;;255.900.000.000.000;-198.000.000.000.000;327.020.000.000.000
;;;;;253.100.000.000.000;-224.000.000.000.000;327.930.000.000.000
;;;;;254.800.000.000.000;-261.000.000.000.000;328.870.000.000.000
;;;;;259.400.000.000.000;-306.000.000.000.000;329.770.000.000.000
;;;;;263.200.000.000.000;-358.000.000.000.000;330.640.000.000.000
;;;;;264.900.000.000.000;-412.000.000.000.000;331.500.000.000.000
;;;;;264.500.000.000.000;-461.000.000.000.000;332.340.000.000.000
;;;;;257.900.000.000.000;-502.000.000.000.000;333.050.000.000.000
;;;;;249.200.000.000.000;-533.000.000.000.000;333.530.000.000.000
;;;;;245.300.000.000.000;-545.000.000.000.000;333.810.000.000.000
;;;;;246.100.000.000.000;-546.000.000.000.000;333.930.000.000.000
;;;;;244.800.000.000.000;-544.000.000.000.000;333.890.000.000.000
;;;;;245.900.000.000.000;-539.000.000.000.000;333.850.000.000.000
;;;;;244.000.000.000.000;-530.000.000.000.000;333.850.000.000.000
;;;;;241.100.000.000.000;-518.000.000.000.000;333.920.000.000.000
;;;;;238.800.000.000.000;-504.000.000.000.000;334.090.000.000.000
;;;;;237.100.000.000.000;-493.000.000.000.000;334.360.000.000.000
;;;;;235.500.000.000.000;-485.000.000.000.000;334.730.000.000.000
;;;;;238.700.000.000.000;-476.000.000.000.000;335.230.000.000.000
;;;;;240.500.000.000.000;-464.000.000.000.000;335.800.000.000.000
;;;;;238.900.000.000.000;-464.000.000.000.000;336.340.000.000.000
;;;;;233.500.000.000.000;-468.000.000.000.000;336.890.000.000.000
;;;;;226.600.000.000.000;-476.000.000.000.000;337.560.000.000.000
;;;;;220.900.000.000.000;-492.000.000.000.000;338.400.000.000.000
;;;;;215.900.000.000.000;-508.000.000.000.000;339.370.000.000.000
;;;;;212.500.000.000.000;-521.000.000.000.000;340.410.000.000.000
;;;;;212.600.000.000.000;-527.000.000.000.000;341.510.000.000.000
;;;;;217.800.000.000.000;-524.000.000.000.000;342.690.000.000.000
;;;;;222.400.000.000.000;-520.000.000.000.000;343.850.000.000.000
;;;;;222.300.000.000.000;-519.000.000.000.000;344.930.000.000.000
;;;;;218.100.000.000.000;-516.000.000.000.000;345.900.000.000.000
;;;;;213.900.000.000.000;-505.000.000.000.000;346.790.000.000.000
;;;;;209.600.000.000.000;-490.000.000.000.000;347.600.000.000.000
;;;;;209.300.000.000.000;-469.000.000.000.000;348.340.000.000.000
;;;;;211.300.000.000.000;-440.000.000.000.000;349.040.000.000.000
;;;;;217.100.000.000.000;-408.000.000.000.000;349.680.000.000.000
;;;;;225.600.000.000.000;-371.000.000.000.000;350.240.000.000.000
;;;;;233.100.000.000.000;-327.000.000.000.000;350.750.000.000.000
;;;;;238.800.000.000.000;-282.000.000.000.000;351.160.000.000.000
;;;;;244.400.000.000.000;-246.000.000.000.000;351.520.000.000.000
;;;;;249.000.000.000.000;-213.000.000.000.000;351.960.000.000.000
;;;;;252.500.000.000.000;-185.000.000.000.000;352.520.000.000.000
;;;;;255.700.000.000.000;-168.000.000.000.000;353.130.000.000.000
;;;;;259.700.000.000.000;-159.000.000.000.000;353.770.000.000.000
;;;;;262.400.000.000.000;-152.000.000.000.000;354.440.000.000.000
;;;;;265.100.000.000.000;-142.000.000.000.000;355.120.000.000.000
;;;;;267.400.000.000.000;-132.000.000.000.000;355.780.000.000.000
;;;;;269.500.000.000.000;-123.000.000.000.000;356.410.000.000.000
;;;;;272.000.000.000.000;-111.000.000.000.000;357.060.000.000.000
;;;;;274.100.000.000.000;-0,94;357.730.000.000.000
;;;;;274.800.000.000.000;-0,76;358.390.000.000.000
;;;;;274.500.000.000.000;-0,63;359.020.000.000.000
;;;;;276.600.000.000.000;-0,52;359.660.000.000.000
;;;;;278.300.000.000.000;-0,36;0,29
;;;;;278.700.000.000.000;-0,18;0,98
;;;;;277.900.000.000.000;-0,01;164.000.000.000.000
;;;;;278.800.000.000.000;0,13;237.000.000.000.000
;;;;;281.600.000.000.000;0,29;308.000.000.000.000
;;;;;284.800.000.000.000;0,41;378.000.000.000.000
;;;;;287.900.000.000.000;0,48;444.000.000.000.000
;;;;;291.800.000.000.000;0,52;509.000.000.000.000
;;;;;295.600.000.000.000;0,54;575.000.000.000.000
;;;;;297.900.000.000.000;0,51;644.000.000.000.000
;;;;;297.700.000.000.000;0,48;717.000.000.000.000
;;;;;297.000.000.000.000;0,41;792.000.000.000.000
;;;;;295.000.000.000.000;0,34;874.000.000.000.000
;;;;;293.900.000.000.000;0,29;966.000.000.000.000
;;;;;295.100.000.000.000;0,19;106.000.000.000.000
;;;;;296.100.000.000.000;0,07;114.600.000.000.000
;;;;;296.700.000.000.000;0;122.900.000.000.000
;;;;;297.700.000.000.000;0;131.100.000.000.000
;;;;;301.500.000.000.000;0,04;139.300.000.000.000
;;;;;308.200.000.000.000;0,1;147.200.000.000.000
;;;;;316.400.000.000.000;0,1;154.400.000.000.000
;;;;;320.600.000.000.000;0,11;160.500.000.000.000
;;;;;321.800.000.000.000;0,22;166.000.000.000.000
;;;;;321.700.000.000.000;0,38;171.300.000.000.000
;;;;;320.600.000.000.000;0,59;176.400.000.000.000
;;;;;321.300.000.000.000;0,81;181.400.000.000.000
;;;;;320.200.000.000.000;101.000.000.000.000;185.900.000.000.000
;;;;;314.700.000.000.000;119.000.000.000.000;189.900.000.000.000
;;;;;311.900.000.000.000;135.000.000.000.000;194.100.000.000.000
;;;;;309.700.000.000.000;150.000.000.000.000;199.100.000.000.000
;;;;;307.000.000.000.000;160.000.000.000.000;204.300.000.000.000
;;;;;303.900.000.000.000;163.000.000.000.000;21
;;;;;299.900.000.000.000;161.000.000.000.000;216.200.000.000.000
;;;;;295.900.000.000.000;154.000.000.000.000;223.000.000.000.000
;;;;;292.400.000.000.000;144.000.000.000.000;230.400.000.000.000
;;;;;288.800.000.000.000;132.000.000.000.000;238.200.000.000.000
;;;;;285.800.000.000.000;117.000.000.000.000;246.600.000.000.000
;;;;;283.400.000.000.000;101.000.000.000.000;254.900.000.000.000
;;;;;282.000.000.000.000;0,86;263.400.000.000.000
;;;;;282.100.000.000.000;0,71;271.900.000.000.000
;;;;;281.400.000.000.000;0,57;280.100.000.000.000
;;;;;279.600.000.000.000;0,39;287.400.000.000.000
;;;;;278.700.000.000.000;0,22;295.000.000.000.000
;;;;;278.300.000.000.000;0,09;302.500.000.000.000
;;;;;277.700.000.000.000;0;309.800.000.000.000
;;;;;278.700.000.000.000;-0,11;316.900.000.000.000
;;;;;279.600.000.000.000;-0,21;323.700.000.000.000
;;;;;279.500.000.000.000;-0,31;330.100.000.000.000
;;;;;280.700.000.000.000;-0,41;336.200.000.000.000
;;;;;282.500.000.000.000;-0,52;342.200.000.000.000
;;;;;284.400.000.000.000;-0,62;348.300.000.000.000
;;;;;284.600.000.000.000;-0,7;354.300.000.000.000
;;;;;285.400.000.000.000;-0,79;359.900.000.000.000
;;;;;288.100.000.000.000;-0,92;365.700.000.000.000
;;;;;290.800.000.000.000;-108.000.000.000.000;371.000.000.000.000
;;;;;291.400.000.000.000;-128.000.000.000.000;376.000.000.000.000
;;;;;290.700.000.000.000;-150.000.000.000.000;380.900.000.000.000
;;;;;289.600.000.000.000;-168.000.000.000.000;386.300.000.000.000
;;;;;289.300.000.000.000;-185.000.000.000.000;392.200.000.000.000
;;;;;288.600.000.000.000;-205.000.000.000.000;398.300.000.000.000
;;;;;288.900.000.000.000;-230.000.000.000.000;404.600.000.000.000
;;;;;289.700.000.000.000;-258.000.000.000.000;411.300.000.000.000
;;;;;291.700.000.000.000;-285.000.000.000.000;418.500.000.000.000
;;;;;296.000.000.000.000;-315.000.000.000.000;425.800.000.000.000
;;;;;299.400.000.000.000;-345.000.000.000.000;433.000.000.000.000
;;;;;301.900.000.000.000;-375.000.000.000.000;44
;;;;;303.400.000.000.000;-4;447.000.000.000.000
;;;;;305.000.000.000.000;-419.000.000.000.000;454.200.000.000.000
;;;;;307.300.000.000.000;-432.000.000.000.000;461.500.000.000.000
;;;;;308.900.000.000.000;-442.000.000.000.000;469.200.000.000.000
;;;;;308.600.000.000.000;-458.000.000.000.000;476.900.000.000.000
;;;;;308.800.000.000.000;-475.000.000.000.000;484.300.000.000.000
;;;;;308.000.000.000.000;-489.000.000.000.000;492.200.000.000.000
;;;;;305.300.000.000.000;-499.000.000.000.000;499.600.000.000.000
;;;;;301.900.000.000.000;-507.000.000.000.000;507.100.000.000.000
;;;;;299.100.000.000.000;-510.000.000.000.000;514.700.000.000.000
;;;;;295.900.000.000.000;-510.000.000.000.000;522.400.000.000.000
;;;;;295.000.000.000.000;-508.000.000.000.000;530.200.000.000.000
;;;;;295.900.000.000.000;-507.000.000.000.000;538.000.000.000.000
;;;;;300.600.000.000.000;-506.000.000.000.000;546.100.000.000.000
;;;;;303.500.000.000.000;-498.000.000.000.000;554.200.000.000.000
;;;;;304.800.000.000.000;-499.000.000.000.000;561.600.000.000.000
;;;;;303.800.000.000.000;-514.000.000.000.000;567.500.000.000.000
;;;;;305.100.000.000.000;-533.000.000.000.000;573.000.000.000.000
;;;;;306.500.000.000.000;-546.000.000.000.000;578.700.000.000.000
;;;;;307.200.000.000.000;-542.000.000.000.000;584.000.000.000.000
;;;;;308.600.000.000.000;-526.000.000.000.000;588.600.000.000.000
;;;;;310.700.000.000.000;-5;593.200.000.000.000
;;;;;312.200.000.000.000;-472.000.000.000.000;597.800.000.000.000
;;;;;312.200.000.000.000;-443.000.000.000.000;602.500.000.000.000
;;;;;311.500.000.000.000;-416.000.000.000.000;607.200.000.000.000
;;;;;312.300.000.000.000;-391.000.000.000.000;612.400.000.000.000
;;;;;313.500.000.000.000;-370.000.000.000.000;617.500.000.000.000
;;;;;315.500.000.000.000;-350.000.000.000.000;623.200.000.000.000
;;;;;316.700.000.000.000;-332.000.000.000.000;629.500.000.000.000
;;;;;315.300.000.000.000;-320.000.000.000.000;636.000.000.000.000
;;;;;313.900.000.000.000;-313.000.000.000.000;642.800.000.000.000
;;;;;314.400.000.000.000;-309.000.000.000.000;650.300.000.000.000
;;;;;316.200.000.000.000;-305.000.000.000.000;658.300.000.000.000
;;;;;318.100.000.000.000;-302.000.000.000.000;665.800.000.000.000
;;;;;319.200.000.000.000;-3;672.500.000.000.000
;;;;;32;-302.000.000.000.000;678.300.000.000.000
;;;;;319.400.000.000.000;-305.000.000.000.000;684.200.000.000.000
;;;;;318.400.000.000.000;-310.000.000.000.000;690.500.000.000.000
;;;;;317.300.000.000.000;-315.000.000.000.000;697.400.000.000.000
;;;;;315.600.000.000.000;-319.000.000.000.000;704.900.000.000.000
;;;;;313.600.000.000.000;-326.000.000.000.000;713.300.000.000.000
;;;;;31;-339.000.000.000.000;721.900.000.000.000
;;;;;305.700.000.000.000;-357.000.000.000.000;730.700.000.000.000
;;;;;302.300.000.000.000;-376.000.000.000.000;739.600.000.000.000
;;;;;299.500.000.000.000;-392.000.000.000.000;748.900.000.000.000
;;;;;296.600.000.000.000;-405.000.000.000.000;757.500.000.000.000
;;;;;293.100.000.000.000;-417.000.000.000.000;766.100.000.000.000
;;;;;290.300.000.000.000;-430.000.000.000.000;774.700.000.000.000
;;;;;289.100.000.000.000;-443.000.000.000.000;783.400.000.000.000
;;;;;287.800.000.000.000;-455.000.000.000.000;792.100.000.000.000
;;;;;286.200.000.000.000;-466.000.000.000.000;800.200.000.000.000
;;;;;285.100.000.000.000;-478.000.000.000.000;808.200.000.000.000
;;;;;283.600.000.000.000;-492.000.000.000.000;816.300.000.000.000
;;;;;282.900.000.000.000;-506.000.000.000.000;824.400.000.000.000
;;;;;282.200.000.000.000;-516.000.000.000.000;832.400.000.000.000
;;;;;279.800.000.000.000;-525.000.000.000.000;839.700.000.000.000
;;;;;276.700.000.000.000;-529.000.000.000.000;846.200.000.000.000
;;;;;272.600.000.000.000;-526.000.000.000.000;852.200.000.000.000
;;;;;269.400.000.000.000;-521.000.000.000.000;857.000.000.000.000
;;;;;267.900.000.000.000;-510.000.000.000.000;861.600.000.000.000
;;;;;267.400.000.000.000;-498.000.000.000.000;865.800.000.000.000
;;;;;267.500.000.000.000;-484.000.000.000.000;869.900.000.000.000
;;;;;267.200.000.000.000;-470.000.000.000.000;873.600.000.000.000
;;;;;265.500.000.000.000;-454.000.000.000.000;877.700.000.000.000
;;;;;263.700.000.000.000;-437.000.000.000.000;882.300.000.000.000
;;;;;262.200.000.000.000;-427.000.000.000.000;887.000.000.000.000
;;;;;260.300.000.000.000;-420.000.000.000.000;892.100.000.000.000
;;;;;256.500.000.000.000;-414.000.000.000.000;897.600.000.000.000
;;;;;251.000.000.000.000;-412.000.000.000.000;903.700.000.000.000
;;;;;245.100.000.000.000;-416.000.000.000.000;910.400.000.000.000
;;;;;241.100.000.000.000;-424.000.000.000.000;917.700.000.000.000
;;;;;239.200.000.000.000;-435.000.000.000.000;925.500.000.000.000
;;;;;238.100.000.000.000;-448.000.000.000.000;933.500.000.000.000
;;;;;237.300.000.000.000;-463.000.000.000.000;941.600.000.000.000
;;;;;238.300.000.000.000;-477.000.000.000.000;949.700.000.000.000
;;;;;239.300.000.000.000;-492.000.000.000.000;957.700.000.000.000
;;;;;239.800.000.000.000;-505.000.000.000.000;965.000.000.000.000
;;;;;240.400.000.000.000;-516.000.000.000.000;972.300.000.000.000
;;;;;241.600.000.000.000;-525.000.000.000.000;978.800.000.000.000
;;;;;243.600.000.000.000;-531.000.000.000.000;985.300.000.000.000
;;;;;247.400.000.000.000;-537.000.000.000.000;991.400.000.000.000
;;;;;249.500.000.000.000;-542.000.000.000.000;997.200.000.000.000
;;;;;251.200.000.000.000;-542.000.000.000.000;100.300.000.000.000
;;;;;251.800.000.000.000;-541.000.000.000.000;100.870.000.000.000
;;;;;252.600.000.000.000;-533.000.000.000.000;101.460.000.000.000
;;;;;253.600.000.000.000;-523.000.000.000.000;102.060.000.000.000
;;;;;253.900.000.000.000;-513.000.000.000.000;102.640.000.000.000
;;;;;254.000.000.000.000;-502.000.000.000.000;103.210.000.000.000
;;;;;254.100.000.000.000;-495.000.000.000.000;103.760.000.000.000
;;;;;253.000.000.000.000;-485.000.000.000.000;104.330.000.000.000
;;;;;251.100.000.000.000;-477.000.000.000.000;104.890.000.000.000
;;;;;250.500.000.000.000;-471.000.000.000.000;105.510.000.000.000
;;;;;249.800.000.000.000;-465.000.000.000.000;106.200.000.000.000
;;;;;249.300.000.000.000;-462.000.000.000.000;106.950.000.000.000
;;;;;249.800.000.000.000;-460.000.000.000.000;107.710.000.000.000
;;;;;251.600.000.000.000;-461.000.000.000.000;108.500.000.000.000
;;;;;254.200.000.000.000;-460.000.000.000.000;109.300.000.000.000
;;;;;256.200.000.000.000;-462.000.000.000.000;110.070.000.000.000
;;;;;258.800.000.000.000;-465.000.000.000.000;110.790.000.000.000
;;;;;261.400.000.000.000;-467.000.000.000.000;111.480.000.000.000
;;;;;262.800.000.000.000;-469.000.000.000.000;112.100.000.000.000
;;;;;264.100.000.000.000;-470.000.000.000.000;112.630.000.000.000
;;;;;265.100.000.000.000;-474.000.000.000.000;113.090.000.000.000
;;;;;265.600.000.000.000;-478.000.000.000.000;113.520.000.000.000
;;;;;266.100.000.000.000;-481.000.000.000.000;113.960.000.000.000
;;;;;267.600.000.000.000;-487.000.000.000.000;114.400.000.000.000
;;;;;269.100.000.000.000;-496.000.000.000.000;114.840.000.000.000
;;;;;268.300.000.000.000;-507.000.000.000.000;115.260.000.000.000
;;;;;266.800.000.000.000;-515.000.000.000.000;115.650.000.000.000
;;;;;264.600.000.000.000;-523.000.000.000.000;116.060.000.000.000
;;;;;261.900.000.000.000;-529.000.000.000.000;116.450.000.000.000
;;;;;255.800.000.000.000;-535.000.000.000.000;116.820.000.000.000
;;;;;244.100.000.000.000;-535.000.000.000.000;117.160.000.000.000
;;;;;228.900.000.000.000;-528.000.000.000.000;117.500.000.000.000
;;;;;212.000.000.000.000;-513.000.000.000.000;117.870.000.000.000
;;;;;193.900.000.000.000;-492.000.000.000.000;118.300.000.000.000
;;;;;175.700.000.000.000;-464.000.000.000.000;118.790.000.000.000
;;;;;157.700.000.000.000;-434.000.000.000.000;119.320.000.000.000
;;;;;140.900.000.000.000;-399.000.000.000.000;119.880.000.000.000
;;;;;125.400.000.000.000;-362.000.000.000.000;120.450.000.000.000
;;;;;111.300.000.000.000;-326.000.000.000.000;121.030.000.000.000
;;;;;991.000.000.000.000;-293.000.000.000.000;121.590.000.000.000
;;;;;891.000.000.000.000;-262.000.000.000.000;122.150.000.000.000
;;;;;807.000.000.000.000;-235.000.000.000.000;122.670.000.000.000
;;;;;744.000.000.000.000;-213.000.000.000.000;123.130.000.000.000
;;;;;694.000.000.000.000;-201.000.000.000.000;123.520.000.000.000
;;;;;654.000.000.000.000;-196.000.000.000.000;123.830.000.000.000
;;;;;626.000.000.000.000;-196.000.000.000.000;124.080.000.000.000
;;;;;610.000.000.000.000;-203.000.000.000.000;124.260.000.000.000
;;;;;605.000.000.000.000;-217.000.000.000.000;124.390.000.000.000
;;;;;601.000.000.000.000;-237.000.000.000.000;124.440.000.000.000
;;;;;599.000.000.000.000;-261.000.000.000.000;124.430.000.000.000
;;;;;614.000.000.000.000;-288.000.000.000.000;124.420.000.000.000
;;;;;620.000.000.000.000;-317.000.000.000.000;124.390.000.000.000
;;;;;611.000.000.000.000;-344.000.000.000.000;124.390.000.000.000
;;;;;585.000.000.000.000;-370.000.000.000.000;124.440.000.000.000
;;;;;543.000.000.000.000;-394.000.000.000.000;124.520.000.000.000
;;;;;497.000.000.000.000;-421.000.000.000.000;124.660.000.000.000
;;;;;460.000.000.000.000;-448.000.000.000.000;124.840.000.000.000
;;;;;395.000.000.000.000;-476.000.000.000.000;125.060.000.000.000
;;;;;329.000.000.000.000;-508.000.000.000.000;125.290.000.000.000
;;;;;288.000.000.000.000;-537.000.000.000.000;125.540.000.000.000
;;;;;251.000.000.000.000;-565.000.000.000.000;125.770.000.000.000
;;;;;260.000.000.000.000;-587.000.000.000.000;125.990.000.000.000
;;;;;311.000.000.000.000;-599.000.000.000.000;126.210.000.000.000
;;;;;375.000.000.000.000;-611.000.000.000.000;126.440.000.000.000
;;;;;453.000.000.000.000;-622.000.000.000.000;126.690.000.000.000
;;;;;527.000.000.000.000;-633.000.000.000.000;126.940.000.000.000
;;;;;565.000.000.000.000;-646.000.000.000.000;127.180.000.000.000
;;;;;579.000.000.000.000;-653.000.000.000.000;127.420.000.000.000
;;;;;587.000.000.000.000;-660.000.000.000.000;127.680.000.000.000
;;;;;592.000.000.000.000;-672.000.000.000.000;127.960.000.000.000
;;;;;590.000.000.000.000;-693.000.000.000.000;128.280.000.000.000
;;;;;594.000.000.000.000;-725.000.000.000.000;128.650.000.000.000
;;;;;605.000.000.000.000;-765.000.000.000.000;129.050.000.000.000
;;;;;627.000.000.000.000;-812.000.000.000.000;129.440.000.000.000
;;;;;660.000.000.000.000;-865.000.000.000.000;129.780.000.000.000
;;;;;678.000.000.000.000;-930.000.000.000.000;130.030.000.000.000
;;;;;686.000.000.000.000;-100.200.000.000.000;130.190.000.000.000
;;;;;695.000.000.000.000;-107.600.000.000.000;130.280.000.000.000
;;;;;697.000.000.000.000;-115.100.000.000.000;130.320.000.000.000
;;;;;699.000.000.000.000;-122.400.000.000.000;130.350.000.000.000
;;;;;711.000.000.000.000;-129.800.000.000.000;130.390.000.000.000
;;;;;729.000.000.000.000;-136.400.000.000.000;130.440.000.000.000
;;;;;741.000.000.000.000;-142.700.000.000.000;130.480.000.000.000
;;;;;746.000.000.000.000;-148.500.000.000.000;130.500.000.000.000
;;;;;748.000.000.000.000;-153.700.000.000.000;130.520.000.000.000
;;;;;715.000.000.000.000;-158.000.000.000.000;130.530.000.000.000
;;;;;669.000.000.000.000;-161.300.000.000.000;130.560.000.000.000
;;;;;620.000.000.000.000;-163.900.000.000.000;130.640.000.000.000
;;;;;565.000.000.000.000;-166.000.000.000.000;130.770.000.000.000
;;;;;507.000.000.000.000;-168.000.000.000.000;130.970.000.000.000
;;;;;450.000.000.000.000;-17;131.260.000.000.000
;;;;;412.000.000.000.000;-172.000.000.000.000;131.690.000.000.000
;;;;;384.000.000.000.000;-174.300.000.000.000;132.220.000.000.000
;;;;;365.000.000.000.000;-176.500.000.000.000;132.790.000.000.000
;;;;;348.000.000.000.000;-178.400.000.000.000;133.360.000.000.000
;;;;;334.000.000.000.000;-179.900.000.000.000;133.900.000.000.000
;;;;;332.000.000.000.000;-181.100.000.000.000;134.370.000.000.000
;;;;;321.000.000.000.000;-181.900.000.000.000;134.760.000.000.000
;;;;;287.000.000.000.000;-181.800.000.000.000;135.050.000.000.000
;;;;;260.000.000.000.000;-181.100.000.000.000;135.270.000.000.000
;;;;;232.000.000.000.000;-180.300.000.000.000;135.480.000.000.000
;;;;;204.000.000.000.000;-178.800.000.000.000;135.640.000.000.000
;;;;;196.000.000.000.000;-176.900.000.000.000;135.730.000.000.000
;;;;;202.000.000.000.000;-175.200.000.000.000;135.710.000.000.000
;;;;;233.000.000.000.000;-173.800.000.000.000;135.580.000.000.000
;;;;;260.000.000.000.000;-173.100.000.000.000;135.290.000.000.000
;;;;;293.000.000.000.000;-172.600.000.000.000;134.890.000.000.000
;;;;;334.000.000.000.000;-172.000.000.000.000;134.460.000.000.000
;;;;;360.000.000.000.000;-171.300.000.000.000;134
;;;;;361.000.000.000.000;-170.400.000.000.000;133.560.000.000.000
;;;;;358.000.000.000.000;-168.900.000.000.000;133.180.000.000.000
;;;;;368.000.000.000.000;-167.700.000.000.000;132.930.000.000.000
;;;;;381.000.000.000.000;-166.800.000.000.000;132.820.000.000.000
;;;;;378.000.000.000.000;-166.300.000.000.000;132.820.000.000.000
;;;;;389.000.000.000.000;-166.000.000.000.000;132.950.000.000.000
;;;;;397.000.000.000.000;-166.200.000.000.000;133.180.000.000.000
;;;;;396.000.000.000.000;-166.800.000.000.000;133.480.000.000.000
;;;;;403.000.000.000.000;-167.700.000.000.000;133.830.000.000.000
;;;;;411.000.000.000.000;-168.800.000.000.000;134.190.000.000.000
;;;;;424.000.000.000.000;-169.900.000.000.000;134.580.000.000.000
;;;;;447.000.000.000.000;-171.100.000.000.000;134.960.000.000.000
;;;;;486.000.000.000.000;-172.300.000.000.000;135.330.000.000.000
;;;;;535.000.000.000.000;-173.700.000.000.000;135.640.000.000.000
;;;;;563.000.000.000.000;-175.400.000.000.000;135.870.000.000.000
;;;;;566.000.000.000.000;-176.900.000.000.000;136.060.000.000.000
;;;;;585.000.000.000.000;-177.900.000.000.000;136.190.000.000.000
;;;;;604.000.000.000.000;-178.600.000.000.000;136.240.000.000.000
;;;;;622.000.000.000.000;-179.100.000.000.000;136.230.000.000.000
;;;;;623.000.000.000.000;-179.500.000.000.000;136.180.000.000.000
;;;;;620.000.000.000.000;-179.900.000.000.000;136.130.000.000.000
;;;;;617.000.000.000.000;-180.400.000.000.000;136.100.000.000.000
;;;;;619.000.000.000.000;-181.000.000.000.000;136.100.000.000.000
;;;;;620.000.000.000.000;-181.700.000.000.000;136.150.000.000.000
;;;;;613.000.000.000.000;-182.400.000.000.000;136.260.000.000.000
;;;;;605.000.000.000.000;-182.900.000.000.000;136.440.000.000.000
;;;;;589.000.000.000.000;-183.500.000.000.000;136.700.000.000.000
;;;;;562.000.000.000.000;-184.100.000.000.000;136.980.000.000.000
;;;;;532.000.000.000.000;-184.700.000.000.000;137.270.000.000.000
;;;;;498.000.000.000.000;-185.000.000.000.000;137.570.000.000.000
;;;;;467.000.000.000.000;-184.700.000.000.000;137.850.000.000.000
;;;;;454.000.000.000.000;-184.200.000.000.000;138.060.000.000.000
;;;;;460.000.000.000.000;-183.800.000.000.000;138.220.000.000.000
;;;;;457.000.000.000.000;-183.500.000.000.000;138.320.000.000.000
;;;;;441.000.000.000.000;-183.300.000.000.000;138.400.000.000.000
;;;;;417.000.000.000.000;-182.900.000.000.000;138.470.000.000.000
;;;;;399.000.000.000.000;-182.100.000.000.000;138.550.000.000.000
;;;;;4;-181.400.000.000.000;138.640.000.000.000
;;;;;398.000.000.000.000;-181.100.000.000.000;138.770.000.000.000
;;;;;381.000.000.000.000;-180.600.000.000.000;138.920.000.000.000
;;;;;378.000.000.000.000;-179.800.000.000.000;139.100.000.000.000
;;;;;383.000.000.000.000;-178.900.000.000.000;139.290.000.000.000
;;;;;383.000.000.000.000;-177.700.000.000.000;139.490.000.000.000
;;;;;383.000.000.000.000;-176.300.000.000.000;139.680.000.000.000
;;;;;387.000.000.000.000;-174.700.000.000.000;139.900.000.000.000
;;;;;392.000.000.000.000;-172.900.000.000.000;140.120.000.000.000
;;;;;393.000.000.000.000;-171.100.000.000.000;140.310.000.000.000
;;;;;412.000.000.000.000;-169.500.000.000.000;140.450.000.000.000
;;;;;430.000.000.000.000;-168.300.000.000.000;140.540.000.000.000
;;;;;414.000.000.000.000;-167.100.000.000.000;140.560.000.000.000
;;;;;411.000.000.000.000;-165.300.000.000.000;140.560.000.000.000
;;;;;429.000.000.000.000;-163.600.000.000.000;140.530.000.000.000
;;;;;477.000.000.000.000;-162.900.000.000.000;140.450.000.000.000
;;;;;527.000.000.000.000;-162.800.000.000.000;140.390.000.000.000
;;;;;532.000.000.000.000;-163.300.000.000.000;140.410.000.000.000
;;;;;521.000.000.000.000;-163.800.000.000.000;140.540.000.000.000
;;;;;520.000.000.000.000;-165.000.000.000.000;140.790.000.000.000
;;;;;466.000.000.000.000;-166.600.000.000.000;141.170.000.000.000
;;;;;401.000.000.000.000;-168.100.000.000.000;141.660.000.000.000
;;;;;394.000.000.000.000;-169.500.000.000.000;142.240.000.000.000
;;;;;393.000.000.000.000;-171.300.000.000.000;142.810.000.000.000
;;;;;396.000.000.000.000;-173.100.000.000.000;143.240.000.000.000
;;;;;393.000.000.000.000;-174.400.000.000.000;143.550.000.000.000
;;;;;382.000.000.000.000;-175.700.000.000.000;143.780.000.000.000
